Fecha;PM2.5(µg/m³);Xileno(µg/m³);SO2(µg/m³);CO(mg/m³);NO(µg/m³);NO2(µg/m³);PM10(µg/m³);NOx(µg/m³);Ozono(µg/m³);Tolueno(µg/m³);Benceno(µg/m³);Ruido(dBA)
2019-11-16;3;4.2;5;0.4;14;24;7;45;34;7.0;2.1;58
2019-11-17;4;1.5;4;0.3;5;10;11;17;46;3.3;1.1;59
2019-11-20;7;9.0;5;0.2;24;38;15;75;26;12.5;4.0;58
2019-11-21;7;11.1;6;0.2;38;38;12;96;25;12.9;3.0;60
2019-11-22;7;10.2;4;0.1;40;42;10;103;19;14.0;3.4;62
2019-11-24;2;1.3;4;0.3;5;11;3;18;50;3.0;1.0;58
2019-11-26;4;6.3;5;0.1;19;24;12;52;33;12.6;2.0;59
2019-11-28;3;2.8;4;0.2;10;15;10;29;47;5.1;1.2;60
2019-12-01;5;3.0;4;0.2;8;18;10;30;45;6.9;1.4;59
2019-12-06;11;6.9;6;0.2;30;34;15;80;20;11.5;4.1;63
2019-12-07;13;7.1;5;0.3;39;35;18;95;14;12.2;3.1;62
2019-12-11;7;5.8;5;0.4;22;33;12;66;20;12.2;2.4;59
2019-12-12;4;2.1;4;0.3;9;14;8;27;41;4.9;1.1;61
2019-12-13;1;1.7;4;0.1;8;13;6;25;51;4.0;0.8;64
2019-12-22;5;0.8;4;0.3;4;5;9;11;62;1.8;0.7;64
2019-12-25;9;7.0;5;0.3;33;34;13;85;15;12.2;3.7;60
2019-12-30;24;7.9;6;0.3;37;43;32;100;16;12.9;3.6;61
2019-12-31;25;6.2;5;0.3;33;38;29;88;13;10.9;2.9;60
2020-01-02;27;9.9;7;0.2;42;41;33;105;14;16.1;4.4;61
2020-01-03;33;10.9;6;0.3;52;43;38;123;13;17.2;4.9;62
2020-01-05;12;5.0;4;0.3;16;33;15;58;20;8.6;2.5;61
2020-01-12;14;5.5;4;0.3;26;39;19;79;21;9.9;3.1;60
2020-01-14;21;15.8;8;0.4;72;66;34;177;12;30.1;6.3;60
2020-01-19;3;1.1;4;0.1;5;10;5;17;49;2.5;0.9;67
2020-01-20;1;0.8;4;0.2;4;7;1;12;53;2.6;1.0;75
2020-01-25;36;12.0;4;0.2;18;36;56;63;24;16.0;2.8;63
2020-01-27;6;4.0;4;0.3;11;21;11;38;36;7.1;1.5;61
2020-01-28;4;3.2;5;0.2;9;17;7;31;39;5.6;1.3;60
2020-01-31;4;4.0;4;0.2;12;22;9;40;31;7.1;1.6;59
2020-02-01;2;3.0;4;0.1;9;18;4;33;27;13.0;1.3;60
2020-02-02;4;3.2;5;0.2;12;18;7;37;24;10.8;1.6;60
2020-02-03;12;16.5;8;0.3;57;45;26;132;11;25.8;5.3;60
2020-02-05;7;4.9;4;0.2;12;25;13;43;46;10.1;2.0;59
2020-02-06;13;7.2;6;0.3;26;39;20;78;28;12.0;3.5;61
2020-02-11;11;7.5;6;0.2;26;37;18;77;19;19.7;2.7;59
2020-02-14;13;11.7;5;0.2;38;45;21;104;11;17.8;4.1;61
2020-02-15;21;4.2;4;0.3;14;29;24;50;27;7.3;4.2;64
2020-02-16;31;1.2;4;0.2;9;25;33;38;33;4.7;3.3;61
2020-02-18;12;1.6;4;0.2;12;30;16;48;34;6.5;4.7;
2020-02-19;9;1.9;4;0.2;19;35;12;64;29;6.6;4.1;
2020-02-25;16;;5;0.3;22;46;34;80;22;;;59
2020-02-29;20;;4;0.2;5;14;67;22;39;;;60
2020-03-06;3;;5;0.4;7;14;10;25;54;;;61
2020-03-08;8;;4;0.2;10;27;13;43;37;;;59
2020-03-15;9;;4;0.1;3;7;11;12;51;;;53
2020-03-19;14;1.5;4;0.2;3;5;14;8;57;;0.8;53
2020-03-27;8;0.7;5;;3;16;10;20;50;2.7;0.6;55
2020-03-28;10;0.7;4;;3;9;12;14;51;2.7;0.6;51
2020-04-02;3;0.6;5;0.2;3;7;4;12;;2.0;0.5;52
2020-04-05;8;1.0;4;0.2;3;7;9;11;;2.2;0.5;49
2020-04-07;11;1.2;4;0.2;3;8;12;12;83;2.3;0.5;52
2020-04-08;14;1.5;4;0.2;5;14;16;21;76;2.8;0.6;53
2020-04-09;13;1.4;5;0.3;4;13;15;19;78;2.8;0.5;52
2020-04-11;13;1.5;4;0.3;4;9;15;14;76;3.2;0.5;49
2020-04-13;10;1.3;5;0.2;2;3;11;6;102;3.1;0.4;50
2020-04-15;12;1.4;4;0.1;3;8;13;13;66;3.8;0.5;57
2020-04-16;13;1.4;4;0.1;6;12;15;21;64;3.8;0.5;54
2020-04-20;4;1.1;4;0.1;5;9;7;16;46;3.5;0.6;52
2020-04-21;2;1.1;5;0.1;4;10;3;16;56;1.6;0.5;58
2020-04-28;2;0.9;4;0.2;4;4;4;9;65;1.5;0.4;55
2020-05-02;1;1.2;4;0.1;3;3;4;6;48;1.7;0.4;51
2020-05-05;6;2.2;4;0.1;9;23;9;36;42;2.4;0.6;54
2020-05-07;4;1.5;6;0.1;6;11;5;20;62;2.6;0.6;54
2020-05-08;4;0.9;4;0.1;3;7;5;11;72;2.0;0.5;55
2020-05-10;3;0.8;5;0.2;1;4;4;5;;1.5;0.4;52
2020-05-18;3;1.3;5;0.1;9;21;6;35;52;3.0;0.5;56
2020-05-23;;1.3;4;0.1;4;15;;21;83;2.5;0.5;54
2020-05-25;;1.1;5;0.1;8;22;;35;57;2.6;0.4;55
2020-05-27;11;1.2;5;0.1;6;16;22;24;91;2.5;0.4;55
2020-05-28;8;0.9;7;0.1;6;17;15;25;90;2.2;0.4;55
2020-05-29;10;0.9;4;0.1;7;24;24;35;81;2.4;0.5;56
2020-06-06;11;0.6;5;0.1;6;20;20;29;73;1.3;0.3;55
2020-06-07;9;0.6;5;0.1;3;8;15;13;73;0.8;0.2;55
2020-06-08;3;0.5;6;0.1;8;17;6;29;48;1.0;0.2;58
2020-06-10;7;0.6;4;0.1;8;18;14;30;70;0.9;0.3;56
2020-06-13;4;0.4;6;0.2;4;9;10;15;82;0.8;0.2;56
2020-06-14;8;0.5;4;0.1;4;13;15;19;84;0.8;0.3;53
2020-06-18;8;0.5;4;0.1;7;17;14;27;68;0.8;0.3;56
2020-06-20;9;0.7;4;0.1;6;12;14;21;59;0.8;0.3;56
2020-06-21;10;0.9;5;0.1;4;13;14;20;54;0.8;0.3;55
2020-06-26;6;1.7;3;0.1;11;29;14;45;71;3.6;0.4;55
2020-06-27;10;1.6;3;0.1;6;18;18;27;73;2.8;0.4;55
2020-07-01;14;2.0;5;0.1;11;21;25;38;55;3.4;0.4;56
2020-07-02;13;1.8;3;0.1;10;21;21;36;52;3.9;0.4;56
2020-07-03;8;1.6;4;0.1;9;18;16;32;54;2.8;0.4;56
2020-07-08;7;1.7;3;0.1;11;24;13;40;49;3.0;0.4;56
2020-07-15;11;2.9;6;0.2;;;17;;66;4.1;1.8;58
2020-07-20;10;2.1;6;0.2;14;28;15;50;60;4.2;2.0;57
2020-07-21;9;4.3;7;0.2;17;30;12;56;49;10.9;1.3;57
2020-07-23;9;;7;0.3;10;35;18;51;60;;;58
2020-07-27;11;;6;0.2;8;27;17;39;70;;;57
2020-07-29;12;;6;0.2;4;14;19;20;56;;;57
2020-07-31;13;3.2;6;0.1;15;36;20;58;;5.9;2.6;59
2020-08-02;14;2.8;8;0.1;3;14;18;18;;5.4;2.2;56
2020-08-03;7;2.5;6;0.1;8;20;13;32;;6.4;3.1;57
2020-08-04;7;3.0;7;0.1;11;23;12;39;;7.7;2.5;56
2020-08-09;6;2.3;6;0.1;3;14;9;18;;4.8;1.9;54
2020-08-13;13;3.3;5;0.1;8;26;21;38;;7.0;0.7;56
2020-08-16;7;0.9;6;0.3;3;17;12;21;;1.7;0.9;53
2020-08-17;8;1.8;9;0.2;9;27;13;40;;2.4;0.9;56
2020-08-19;8;1.5;5;0.1;8;28;13;40;;2.5;1.0;56
2020-08-25;8;1.1;5;0.1;9;17;11;30;64;1.7;0.8;57
2020-08-26;8;1.3;6;0.1;9;19;10;33;58;1.9;0.7;57
2020-09-05;6;0.8;3;0.1;6;19;8;27;85;1.4;0.5;56
2020-09-07;6;0.5;3;0.2;7;17;11;27;;1.4;0.5;56
2020-09-08;5;0.5;3;0.2;10;24;8;40;;1.0;0.6;58
2020-09-09;6;1.1;3;0.2;9;24;10;37;;1.8;0.9;56
2020-09-17;16;1.3;4;0.1;13;28;20;48;56;2.8;1.1;57
2020-09-18;8;1.1;3;0.1;7;17;10;28;51;2.7;0.9;59
2020-09-19;4;1.5;3;0.2;4;8;6;14;53;0.9;0.6;59
2020-09-25;3;0.4;3;;6;12;7;21;74;0.4;0.5;57
2020-09-30;6;0.8;4;;15;24;8;47;44;1.7;0.8;57
2020-10-04;3;0.3;3;0.1;2;3;7;7;69;0.2;0.5;56
2020-10-05;4;0.5;6;0.1;12;26;7;44;41;0.9;0.7;56
2020-10-08;6;1.4;3;0.1;17;28;8;54;34;5.2;1.3;58
2020-10-14;7;1.2;4;0.1;22;35;11;68;22;2.9;1.0;57
2020-10-18;6;0.6;3;0.1;3;15;8;20;70;1.6;0.7;55
2020-10-19;6;0.9;3;0.1;12;31;8;50;47;3.6;0.9;58
2020-10-20;9;1.8;5;0.1;22;27;10;60;53;3.9;1.3;59
2020-10-29;9;1.8;4;0.1;24;37;13;73;19;3.5;1.3;58
2020-10-31;15;1.8;3;0.1;10;24;17;39;29;2.5;1.0;59
2020-11-12;11;1.9;3;0.2;28;36;12;78;14;3.8;1.0;
2020-11-15;6;1.0;3;0.1;3;6;7;11;30;1.3;0.7;
2020-11-18;15;1.5;3;0.1;17;33;16;59;19;3.2;1.1;59
2020-11-20;6;1.5;3;0.2;30;38;8;84;14;3.5;1.0;60
2020-11-27;3;0.8;3;0.1;6;18;3;27;63;1.1;0.7;61
2020-11-28;4;0.9;3;0.2;16;24;5;48;27;1.2;0.7;59
2020-11-29;6;0.9;3;0.2;17;21;6;47;25;1.5;0.7;58
2020-12-01;10;1.6;3;0.2;43;36;11;102;9;4.8;1.3;60
2020-12-05;3;0.2;3;0.2;4;6;3;11;52;0.3;0.4;57
2020-12-06;3;0.2;3;0.2;2;2;3;5;59;0.3;0.3;58
2020-12-19;11;1.1;3;0.1;11;20;12;37;26;1.6;1.0;59
2020-12-20;6;0.9;3;0.2;18;23;6;49;32;1.4;0.9;58
2020-12-24;8;1.0;4;0.1;24;26;8;63;26;2.1;1.0;59
2020-12-30;3;0.3;3;0.2;7;17;4;28;46;0.4;0.5;56
2020-12-31;4;0.2;3;0.1;4;8;5;14;56;0.2;0.5;57
2021-01-05;9;0.6;4;0.3;17;24;9;50;26;0.7;0.7;57
2021-01-09;3;0.4;3;0.1;5;13;3;21;45;0.2;0.7;64
2021-01-10;5;0.5;3;0.2;9;18;6;32;28;0.6;0.8;58
2021-01-13;10;1.1;5;;29;38;11;82;28;1.7;0.9;56
2021-01-25;;3.1;3;0.1;7;13;;24;50;6.8;2.3;58
2021-01-28;;5.1;3;0.1;15;16;;39;22;11.8;2.3;58
2021-01-29;6;1.9;4;0.1;17;15;14;41;34;5.6;1.3;57
2021-02-05;16;1.3;3;0.1;5;13;18;21;57;4.2;1.4;59
2021-02-08;5;1.2;3;0.1;5;6;17;14;70;2.9;1.0;61
2021-02-09;3;1.2;3;0.1;5;9;5;17;69;2.2;1.2;59
2021-02-11;4;1.9;4;0.1;11;14;6;31;42;3.2;1.3;57
2021-02-12;4;1.0;3;0.1;4;7;7;14;58;2.3;1.0;57
2021-02-13;5;1.1;3;0.1;3;8;6;13;71;2.9;1.1;54
2021-02-14;7;2.1;3;0.1;3;6;7;11;60;6.4;1.7;56
2021-02-21;12;0.9;3;0.1;2;3;13;7;95;3.7;1.3;63
2021-02-23;6;1.4;3;0.2;11;19;7;36;51;5.4;1.3;59
2021-02-24;11;1.3;3;0.1;12;25;12;43;34;6.6;1.6;60
2021-02-25;17;1.6;4;0.1;23;37;18;72;22;6.9;1.4;60
2021-02-27;19;1.2;3;0.1;4;12;21;19;52;3.1;1.2;58
2021-03-03;19;1.2;3;0.1;5;14;20;22;66;2.1;1.3;60
2021-03-11;15;;4;0.3;27;37;19;79;39;;;59
2021-03-12;8;;3;0.1;7;16;9;27;55;;;58
2021-03-15;5;;4;0.2;14;36;6;58;60;;;58
2021-03-20;5;;3;0.2;4;12;5;19;77;;;58
2021-03-22;5;;3;0.2;14;30;7;51;54;;;57
2021-04-02;11;;3;0.2;7;21;13;33;83;;;
2021-04-06;12;;3;0.2;19;33;15;62;75;;;
2021-04-07;6;;4;0.1;13;29;7;48;74;;;
2021-04-11;8;0.2;3;0.1;6;10;9;19;57;0.2;0.4;57
2021-04-12;4;0.2;3;0.2;7;17;4;28;63;0.2;0.4;57
2021-04-14;4;0.6;3;0.1;23;48;5;83;54;1.1;0.6;58
2021-04-21;11;0.5;3;0.1;10;25;11;41;76;0.7;0.6;60
2021-04-27;11;0.5;3;0.1;11;29;12;47;74;1.7;0.5;
2021-04-28;12;0.6;3;0.1;14;30;13;50;59;0.7;0.5;
2021-04-30;12;0.5;3;0.1;15;34;15;56;52;1.0;0.6;59
2021-05-01;8;0.2;3;0.1;4;13;10;19;60;0.2;0.4;57
2021-05-03;7;0.2;3;0.1;4;14;8;21;86;0.2;0.4;59
2021-05-04;12;0.5;3;0.1;16;35;15;58;52;0.9;0.5;60
2021-05-06;13;0.5;3;0.1;17;33;17;60;51;1.4;0.5;60
2021-05-10;5;0.3;3;0.2;9;20;9;33;43;0.3;0.4;58
2021-05-11;3;0.2;3;;4;10;7;16;66;0.2;0.3;58
2021-05-13;4;0.2;3;0.1;9;20;10;34;;0.3;0.4;57
2021-05-14;4;0.3;4;0.1;18;31;6;59;;0.4;0.5;59
2021-05-16;4;0.2;3;0.1;4;10;9;16;;0.3;0.4;56
2021-05-18;5;0.2;3;0.1;11;24;6;41;62;0.5;0.4;59
2021-05-19;4;0.3;3;0.1;16;27;5;51;60;0.4;0.5;59
2021-05-23;3;0.1;3;0.1;3;8;3;12;93;0.1;0.3;60
2021-05-27;6;0.5;3;0.1;17;35;7;60;57;0.9;0.5;59
2021-05-29;5;0.3;3;0.1;7;23;6;33;63;0.3;0.4;58
2021-05-30;3;0.1;3;0.1;5;17;4;24;74;0.1;0.3;55
2021-06-02;5;0.4;3;0.1;14;37;6;57;69;0.7;0.5;59
2021-06-04;7;0.5;4;0.1;16;32;8;56;61;1.0;0.5;61
2021-06-05;4;0.1;3;0.1;3;11;5;15;81;0.1;0.3;59
2021-06-06;4;0.1;3;0.1;4;16;5;22;69;0.1;0.3;57
2021-06-08;6;0.1;3;0.1;;;7;;43;0.4;0.3;
2021-06-10;4;0.7;3;0.1;9;22;5;35;;1.4;0.3;
2021-06-14;7;0.3;3;0.1;;;10;;;0.7;0.3;
2021-06-19;4;0.1;3;0.1;3;15;6;19;52;0.3;0.3;
2021-06-24;3;0.1;3;0.1;6;13;9;21;58;0.2;0.2;
2021-06-25;5;0.2;4;0.1;14;29;12;49;41;0.4;0.3;
2021-06-26;6;0.1;3;0.1;3;10;12;15;62;0.2;0.2;
2021-06-28;8;0.2;4;0.1;18;29;17;55;;1.1;0.3;
2021-06-29;8;0.3;3;0.1;13;24;17;44;;0.9;0.3;
2021-06-30;9;0.2;3;0.1;11;22;19;38;;0.6;0.3;
2021-07-06;9;0.3;5;0.2;7;15;31;25;51;;0.2;
2021-07-09;6;0.2;3;0.1;13;24;15;44;61;1.4;0.3;61
2021-07-11;5;0.1;3;0.1;2;10;10;13;66;0.3;0.2;58
2021-07-14;5;0.2;3;0.1;14;24;15;44;40;1.5;0.3;59
2021-07-15;6;0.2;3;0.1;10;22;14;37;38;1.3;0.3;60
2021-07-18;7;0.1;3;0.1;3;7;12;11;;0.4;0.2;58
2021-07-19;7;0.2;3;0.1;8;22;14;34;;1.4;0.3;60
2021-07-20;8;0.3;3;0.1;8;22;17;33;56;0.7;0.3;60
2021-07-22;8;0.5;3;0.1;16;37;18;61;;2.0;0.3;60
2021-07-23;9;0.4;3;0.1;11;28;22;44;;1.9;0.3;60
2021-07-27;8;0.4;3;0.1;11;25;14;42;71;0.9;0.3;63
2021-08-09;6;0.2;3;0.1;5;14;11;21;67;0.8;0.3;60
2021-08-11;8;0.4;3;0.1;7;25;22;35;74;1.7;0.4;59
2021-08-17;7;0.2;3;0.1;6;16;15;26;64;0.4;0.3;60
2021-08-18;8;0.2;4;0.1;4;11;16;17;69;0.4;0.3;59
2021-08-19;8;0.2;3;0.1;7;19;14;29;54;0.4;0.3;60
2021-08-22;6;0.2;3;0.1;4;10;11;16;62;0.4;0.2;58
2021-08-23;8;0.2;3;0.1;5;14;13;22;61;0.4;0.3;60
2021-08-28;10;0.3;3;0.1;3;13;17;17;69;0.6;0.3;59
2021-08-29;9;0.1;3;0.1;3;11;15;14;75;0.4;0.3;59
2021-08-30;8;0.2;3;0.1;4;16;12;22;60;0.5;0.3;61
2021-09-01;6;0.2;3;0.1;4;14;12;20;73;0.5;0.3;64
2021-09-05;17;0.4;3;0.1;4;13;23;19;56;4.5;0.7;64
2021-09-08;7;0.6;3;0.1;9;24;14;37;58;1.3;0.4;62
2021-09-11;8;0.3;3;0.1;3;14;12;19;73;0.7;0.3;60
2021-09-12;8;0.1;4;0.1;3;10;11;14;59;0.4;0.3;61
2021-09-13;8;0.6;4;0.1;10;28;17;44;39;2.4;0.4;61
2021-09-14;8;0.4;3;0.1;9;19;18;33;46;1.3;0.3;60
2021-09-17;9;0.6;3;0.1;13;28;15;49;46;1.0;0.4;63
2021-09-25;15;0.3;3;0.1;5;22;20;30;43;0.6;0.4;63
2021-09-26;8;0.2;3;0.1;4;16;12;22;58;0.5;0.3;60
2021-09-28;14;0.6;3;0.1;11;31;20;48;54;2.0;0.4;63
2021-09-29;14;2.4;4;0.1;15;25;20;48;45;2.0;0.5;62
2021-10-01;13;;5;0.1;9;24;18;38;53;;;63
2021-10-04;3;;3;0.3;8;22;8;35;33;;;61
2021-10-05;4;;3;0.2;10;25;12;40;43;;;60
2021-10-06;5;;4;0.1;18;28;12;55;39;;;61
2021-10-11;10;;3;0.1;10;30;15;45;44;;;62
2021-10-14;10;;4;0.1;13;35;15;54;44;;;63
2021-10-18;13;0.4;4;0.1;14;32;18;54;36;1.3;0.4;63
2021-10-19;10;0.4;3;0.1;11;31;15;47;44;2.7;0.4;63
2021-10-22;4;0.2;3;0.1;5;22;8;30;47;0.7;0.3;64
2021-10-25;11;0.8;4;0.1;18;32;17;59;37;1.6;0.5;63
2021-11-01;1;0.1;3;0.2;2;6;3;9;57;0.4;0.2;61
2021-11-07;3;0.2;4;0.3;4;18;7;25;53;0.5;0.3;58
2021-11-09;6;0.9;3;0.1;12;33;13;51;32;1.9;0.5;60
2021-11-10;8;0.9;3;0.1;18;40;14;67;27;1.7;0.6;60
2021-11-11;9;1.1;3;0.1;14;37;16;59;26;2.4;0.5;62
2021-11-14;8;0.2;3;0.2;7;26;11;37;34;0.5;0.4;61
2021-11-17;8;7.8;3;0.1;18;38;15;66;26;5.4;0.7;60
2021-11-20;10;0.2;3;0.1;5;23;12;30;42;0.4;0.4;66
2021-11-22;7;0.7;3;0.1;22;25;10;59;30;1.5;0.5;64
2021-11-24;4;0.2;3;0.2;7;20;5;30;32;1.8;0.3;63
2021-11-25;2;0.2;3;0.3;8;18;4;30;37;0.6;0.3;62
2021-11-26;5;0.7;4;0.2;16;26;8;50;30;1.7;0.5;62
2021-11-30;8;1.4;5;0.1;37;42;13;98;21;2.7;0.7;62
2021-12-06;1;;3;0.1;2;9;3;12;;;;60
2021-12-07;4;;3;0.1;4;10;8;17;;;;62
2021-12-13;13;1.6;4;0.1;34;39;18;91;10;2.7;0.7;65
2021-12-17;17;0.7;3;0.1;11;24;22;41;25;1.3;0.5;62
2021-12-20;19;1.6;4;0.2;49;40;29;115;9;3.9;1.0;66
2021-12-22;26;0.8;4;0.1;23;33;30;68;9;1.9;0.7;65
2021-12-25;2;0.1;3;0.1;2;10;4;13;37;0.4;0.3;61
2021-12-28;4;0.2;3;0.1;2;8;13;12;45;0.7;0.2;64
2022-01-01;28;0.8;3;0.2;18;26;31;53;20;1.8;1.0;64
2022-01-04;7;0.4;3;0.1;7;16;16;26;27;0.9;0.4;63
2022-01-10;4;;3;0.1;7;18;11;29;27;;;63
2022-01-16;12;0.3;3;0.2;9;27;14;40;33;0.4;0.5;62
2022-01-17;15;1.1;4;0.3;31;46;21;94;22;1.8;0.7;62
2022-01-20;22;1.6;3;;43;49;29;114;19;3.2;0.8;63
2022-01-30;15;0.6;3;0.1;18;41;20;69;21;1.2;0.7;61
2022-01-31;8;0.6;3;0.2;18;34;19;63;25;1.3;0.6;60
2022-02-03;19;2.1;4;;41;48;27;112;17;11.2;0.9;64
2022-02-04;29;1.3;4;;31;43;34;91;25;2.7;0.9;65
2022-02-05;25;0.8;3;;14;40;28;62;19;1.4;0.7;64
2022-02-07;15;0.7;4;;28;38;20;81;22;1.4;0.6;64
2022-02-09;13;0.4;3;;13;35;16;54;29;6.7;0.5;64
2022-02-24;9;0.7;3;0.1;16;31;14;56;29;1.7;0.4;63
2022-02-25;9;0.3;3;0.1;8;28;11;40;30;0.5;0.4;65
2022-02-27;7;0.1;3;0.1;5;21;10;27;31;0.3;0.4;62
2022-02-28;9;0.4;4;0.2;15;40;13;62;24;0.8;0.5;63
2022-03-01;12;0.6;4;0.1;19;33;16;62;;0.9;0.5;64
2022-03-03;15;1.6;4;0.1;17;32;18;59;;1.3;0.6;65
2022-03-10;12;0.6;3;0.1;11;29;15;45;;0.9;0.5;65
2022-03-15;14;0.4;4;0.1;1;3;16;5;;0.6;0.3;75
2022-03-18;17;0.4;3;0.1;2;6;20;9;68;0.6;0.4;71
2022-03-19;37;0.5;4;0.2;2;9;40;12;82;0.9;1.5;73
2022-03-22;8;0.4;3;0.1;4;12;10;19;85;0.6;0.4;67
2022-03-29;19;0.9;4;0.1;12;21;28;39;55;1.3;0.6;63
2022-04-06;5;0.6;3;0.1;7;15;7;26;60;0.8;0.4;63
2022-04-13;9;0.4;3;0.1;4;14;11;21;58;0.9;0.4;67
2022-04-14;6;0.4;3;0.1;2;10;10;13;72;0.6;0.3;63
2022-04-15;7;0.4;3;0.1;2;14;12;17;65;0.6;0.3;59
2022-04-16;12;0.5;3;0.1;4;20;19;26;54;0.6;0.4;61
2022-04-18;14;0.4;3;0.1;2;9;17;11;78;0.6;0.3;60
2022-04-19;11;0.4;3;0.1;2;8;13;12;80;0.6;0.3;60
2022-04-20;7;0.5;3;0.1;5;17;9;24;48;0.7;0.3;64
2022-04-23;1;0.4;3;0.1;1;3;5;5;63;0.6;0.3;65
2022-05-13;11;0.9;4;0.1;11;25;15;42;35;1.1;0.5;63
2022-05-16;12;0.6;7;0.1;10;30;19;44;42;0.8;0.4;61
2022-05-23;6;0.5;5;0.1;4;15;15;21;44;2.4;0.3;60
2022-05-24;5;3.0;4;0.1;2;8;11;11;47;1.0;0.3;61
2022-05-28;5;0.5;4;0.1;4;21;9;27;48;0.8;0.4;60
2022-05-31;7;0.7;4;0.1;5;17;9;25;;1.0;0.4;62
2022-06-04;;0.4;6;0.1;4;13;;18;;0.7;0.3;62
2022-06-13;10;0.8;6;0.1;12;25;19;44;51;1.5;0.4;59
2022-06-14;11;0.8;5;0.1;8;19;18;31;53;1.4;0.4;60
2022-06-15;9;0.5;5;0.1;5;19;13;27;64;0.8;0.4;60
2022-06-17;14;1.0;4;0.1;12;34;32;52;41;6.2;0.4;60
2022-06-18;14;0.7;3;0.1;4;20;25;26;66;1.1;0.3;60
2022-06-22;11;0.4;3;0.1;4;15;20;21;54;0.7;0.3;62
2022-06-23;7;0.5;4;0.1;6;23;15;31;52;0.9;0.4;60
2022-06-24;6;0.4;3;0.1;2;8;11;10;67;0.6;0.3;60
2022-06-30;8;0.5;3;0.1;5;13;10;20;60;1.2;0.3;61
2022-07-01;8;0.5;3;0.1;4;10;11;16;56;0.9;0.3;61
2022-07-02;8;0.4;3;0.1;3;10;9;14;57;0.6;0.3;60
2022-07-06;15;0.5;3;0.1;3;10;20;14;69;0.8;0.4;62
2022-07-11;12;0.8;3;0.1;6;25;20;35;66;1.8;0.4;59
2022-07-16;15;0.6;3;0.1;3;20;19;24;64;1.0;0.3;58
2022-07-18;18;1.0;3;0.2;7;28;23;39;56;2.0;0.5;59
2022-07-26;19;0.5;3;;5;13;24;19;;1.0;0.4;60
2022-07-29;18;0.5;3;0.1;5;12;23;18;67;0.9;0.4;60
2022-07-30;15;0.4;3;0.1;2;5;18;7;;0.6;0.3;59
2022-08-03;13;0.5;3;0.1;4;16;20;22;73;0.9;0.3;59
2022-08-04;12;0.6;3;0.1;4;17;17;23;77;0.9;0.4;59
2022-08-05;11;1.0;3;0.2;4;16;17;22;73;1.3;0.4;58
2022-08-13;27;0.5;3;0.1;2;8;83;11;72;0.7;0.4;59
2022-08-14;16;0.4;3;0.1;2;11;26;14;71;0.6;0.3;57
2022-08-20;12;0.4;3;0.1;2;8;14;10;76;0.6;0.3;59
2022-08-22;11;0.5;3;0.1;4;14;13;20;66;0.7;0.3;59
2022-08-24;8;0.4;3;0.1;4;9;11;14;58;0.7;0.3;59
2022-08-28;11;0.4;3;0.1;2;9;13;12;81;0.6;0.3;59
2022-08-30;16;0.5;3;0.1;4;13;21;18;55;0.8;0.4;61
2022-08-31;21;0.4;3;0.1;4;11;33;17;61;0.6;0.3;61
2022-09-04;12;0.4;3;0.1;2;7;15;10;75;0.7;0.3;58
2022-09-08;10;0.7;3;;9;22;20;35;56;1.4;0.4;59
2022-09-12;11;0.7;3;0.3;5;13;14;21;47;1.3;0.4;59
2022-09-18;13;0.4;3;;2;9;15;11;74;0.6;0.3;63
2022-09-20;13;0.8;3;0.2;11;21;17;38;56;2.2;0.4;63
2022-09-21;13;0.8;3;0.2;8;23;17;35;56;2.8;0.4;63
2022-09-22;13;0.5;3;0.2;5;17;15;25;73;0.8;0.4;63
2022-09-25;8;0.5;3;0.2;1;4;10;6;77;0.8;0.3;62
2022-09-27;8;0.6;3;0.6;9;18;12;30;42;1.4;0.4;61
2022-09-30;5;0.5;3;0.2;5;19;10;27;53;0.9;0.4;61
2022-10-02;6;0.4;3;0.2;3;12;8;16;62;0.8;0.3;
2022-10-03;11;1.2;3;0.3;13;30;19;49;34;2.5;0.5;
2022-10-04;15;1.7;3;0.2;14;23;20;44;39;6.2;0.6;
2022-10-07;12;0.6;3;0.2;5;14;13;21;61;0.8;0.4;
2022-10-08;15;0.4;3;0.1;3;9;18;14;61;0.6;0.3;
2022-10-09;15;0.5;3;0.2;3;14;18;17;60;0.7;0.4;
2022-10-14;21;1.1;3;0.2;13;27;28;47;38;1.6;0.5;
2022-10-15;26;0.9;3;0.2;8;23;30;35;46;1.2;0.5;
2022-10-19;35;1.3;3;0.2;11;19;44;36;41;2.4;0.5;
2022-10-20;36;0.9;3;0.3;10;25;44;40;31;2.0;0.5;
2022-10-24;19;1.7;3;0.2;23;30;29;65;15;2.3;0.6;
2022-10-28;23;1.6;3;0.2;9;24;40;37;47;3.0;0.6;
2022-10-30;20;0.5;3;0.1;3;14;33;18;55;0.6;0.4;
2022-11-01;17;0.6;3;0.1;9;19;30;33;38;0.7;0.4;
2022-11-02;15;0.8;3;0.2;8;14;28;25;48;1.5;0.5;
2022-11-06;7;0.6;3;0.2;3;14;18;18;45;0.8;0.4;
2022-11-07;9;1.3;3;0.3;13;30;19;50;33;2.6;0.6;
2022-11-10;5;0.7;3;0.2;9;15;11;28;46;0.9;0.4;
2022-11-13;12;0.8;3;0.1;5;14;22;21;35;0.8;0.4;
2022-11-16;3;0.4;3;0.1;2;6;10;10;59;0.6;0.3;
2022-11-17;2;0.4;3;0.1;3;5;10;9;54;0.7;0.3;
